-0.0528312 0.461741 0
-0.0476307 0.462102 0
-0.036434 0.462727 0
-0.0319669 0.462874 0
-0.0187546 0.463779 0
-0.0180855 0.463773 0
-0.00599621 0.464262 0
-0.00411589 0.464427 0
0.00479667 0.465151 0
0.0114938 0.464812 0
0.0176987 0.464616 0
0.0230654 0.464491 0
0.0312625 0.464192 0
0.0420292 0.463502 0
0.0434544 0.463552 0
0.0452452 0.463236 0
0.054509 0.462212 0
0.0633421 0.461178 0
0.0668048 0.460939 0
0.0775821 0.4596 0
0.080329 0.459076 0
0.0906372 0.457561 0
0.0934764 0.4572 0
0.105166 0.454864 0
0.107228 0.454336 0
0.119369 0.451144 0
0.120705 0.450808 0
0.132193 0.448071 0
0.136579 0.447187 0
0.144124 0.445281 0
0.152953 0.44251 0
0.156437 0.44153 0
0.166654 0.438048 0
0.168384 0.437424 0
0.168894 0.437232 0
0.179803 0.432757 0
0.183278 0.431611 0
0.192066 0.427941 0
0.198761 0.425229 0
0.204002 0.423179 0
0.215165 0.418028 0
0.215349 0.417937 0
0.215452 0.417893 0
0.226353 0.412702 0
0.233022 0.409384 0
0.236733 0.407638 0
0.246616 0.40233 0
0.248153 0.401617 0
0.249715 0.400534 0
0.259974 0.39492 0
0.265794 0.391303 0
0.271511 0.387654 0
0.278607 0.383643 0
0.283459 0.380899 0
0.290415 0.37637 0
0.29575 0.373019 0
0.30281 0.368227 0
0.307421 0.364863 0
0.316073 0.358785 0
0.319198 0.356522 0
0.322913 0.353651 0
0.33023 0.347659 0
0.338569 0.341083 0
0.341607 0.338598 0
0.344011 0.336575 0
0.352457 0.32971 0
0.357716 0.325401 0
0.361912 0.321902 0
0.371033 0.314348 0
0.371736 0.313751 0
0.375195 0.310018 0
0.380692 0.304115 0
0.38176 0.303141 0
0.390465 0.295205 0
0.39416 0.291709 0
0.399443 0.286503 0
0.403469 0.282324 0
0.407777 0.278072 0
0.414421 0.271636 0
0.41487 0.27116 0
0.415796 0.270158 0
0.422118 0.263088 0
0.423935 0.260847 0
0.429738 0.254357 0
0.43408 0.24959 0
0.437736 0.245202 0
0.443797 0.238562 0
0.444908 0.237115 0
0.447494 0.234301 0
0.452151 0.228913 0
0.454838 0.225316 0
0.459771 0.219274 0
0.464394 0.213525 0
0.467701 0.209282 0
0.473106 0.202349 0
0.475361 0.199352 0
0.477369 0.196971 0
0.483221 0.189635 0
0.488402 0.183314 0
0.491101 0.179752 0
0.493885 0.176099 0
0.498702 0.169995 0
0.503024 0.163142 0
0.503531 0.16234 0
0.505395 0.159558 0
0.509245 0.15388 0
0.509975 0.152797 0
0.515162 0.146232 0
0.5199 0.139211 0
0.521619 0.136662 0
0.524655 0.132519 0
0.528534 0.127292 0
0.530685 0.123508 0
0.534711 0.117142 0
0.541014 0.107629 0
0.541467 0.107014 0
0.541731 0.106571 0
0.548124 0.0971072 0
0.551449 0.0914326 0
0.554207 0.0862654 0
0.559198 0.0778732 0
0.560755 0.0752284 0
0.567309 0.0649489 0
0.56805 0.063788 0
0.571669 0.0582741 0
0.575574 0.0523608 0
0.576338 0.0510854 0
0.581841 0.0407438 0
0.58186 0.0407086 0
0.587107 0.0316725 0
0.592307 0.0215819 0
0.592339 0.0215238 0
0.592371 0.0214675 0
0.598625 0.0118966 0
0.602378 0.00119345 0
0.602828 0 0
