-0.0464256 0.401652 0
-0.0414039 0.401726 0
-0.0337568 0.401647 0
-0.0267042 0.401519 0
-0.0210793 0.401331 0
-0.0109641 0.400814 0
-0.00709893 0.400609 0
0.00176781 0.400565 0
0.00606928 0.400659 0
0.00799263 0.40046 0
0.0197829 0.400172 0
0.0234639 0.400214 0
0.0323672 0.399195 0
0.0364394 0.398748 0
0.0389954 0.398759 0
0.0492014 0.398132 0
0.0595974 0.396688 0
0.0615897 0.396483 0
0.0640281 0.396299 0
0.0737529 0.395361 0
0.0793706 0.394885 0
0.0846124 0.394333 0
0.0913411 0.393353 0
0.0975483 0.39222 0
0.103435 0.391344 0
0.11173 0.390143 0
0.115967 0.389362 0
0.121976 0.388312 0
0.126416 0.387566 0
0.136454 0.385766 0
0.137403 0.385607 0
0.142182 0.384625 0
0.149227 0.383185 0
0.150406 0.382895 0
0.160654 0.38021 0
0.164223 0.379714 0
0.173023 0.377875 0
0.179994 0.37612 0
0.185507 0.374786 0
0.197412 0.371549 0
0.197884 0.371449 0
0.198663 0.371182 0
0.209994 0.367847 0
0.219064 0.365381 0
0.223282 0.364316 0
0.225759 0.363736 0
0.237447 0.36018 0
0.241548 0.358519 0
0.250036 0.355415 0
0.256209 0.353001 0
0.263421 0.350283 0
0.269958 0.348051 0
0.277311 0.345213 0
0.280555 0.343924 0
0.288673 0.3407 0
0.293579 0.338623 0
0.300108 0.335809 0
0.306702 0.332985 0
0.311114 0.331045 0
0.318216 0.327647 0
0.323196 0.325219 0
0.332907 0.320655 0
0.33314 0.320528 0
0.344161 0.314284 0
0.345051 0.313798 0
0.355645 0.308228 0
0.358062 0.307202 0
0.367371 0.302355 0
0.370855 0.3004 0
0.379342 0.295284 0
0.382843 0.293229 0
0.390976 0.288598 0
0.396549 0.285614 0
0.401733 0.282656 0
0.408786 0.278112 0
0.41286 0.275715 0
0.418911 0.271528 0
0.421809 0.269596 0
0.43121 0.263862 0
0.432128 0.263256 0
0.437264 0.259788 0
0.441936 0.256676 0
0.442663 0.256052 0
0.452492 0.248962 0
0.454903 0.247119 0
0.46378 0.240125 0
0.46665 0.238025 0
0.471698 0.233836 0
0.476582 0.229834 0
0.480295 0.227051 0
0.486265 0.22224 0
0.492617 0.216939 0
0.496579 0.213183 0
0.503768 0.206953 0
0.507748 0.203595 0
0.514926 0.19712 0
0.518691 0.193817 0
0.525188 0.187592 0
0.529131 0.183637 0
0.53475 0.177991 0
0.539549 0.17301 0
0.544407 0.167845 0
0.547903 0.164088 0
0.552828 0.15902 0
0.559136 0.152559 0
0.561128 0.150328 0
0.564327 0.14669 0
0.568963 0.141294 0
0.572499 0.137233 0
0.576644 0.132605 0
0.580695 0.1276 0
0.584276 0.12304 0
0.589424 0.11671 0
0.591989 0.113293 0
0.593727 0.111314 0
0.599854 0.103707 0
0.603054 0.0990201 0
0.608293 0.0919637 0
0.610804 0.0885837 0
0.617463 0.07943 0
0.618174 0.0784712 0
0.621629 0.0735353 0
0.625699 0.0678145 0
0.626448 0.0667257 0
0.632948 0.0580983 0
0.63546 0.0540616 0
0.638731 0.0485074 0
0.641329 0.0449066 0
0.645823 0.0384223 0
0.649751 0.0320672 0
0.652738 0.0270014 0
0.655113 0.0223571 0
0.658288 0.0175237 0
0.661074 0.0125159 0
0.663733 0.00543934 0
0.665456 0 0
